Time,Temp,Humidity
2023-12-15 18:27:00,72.8448,56.8662
2023-12-15 18:28:00,72.8448,56.8662
2023-12-15 18:29:00,72.8448,56.8662
2023-12-15 18:30:00,72.8448,56.8662
2023-12-15 18:31:00,72.8448,56.8662
2023-12-15 18:32:00,72.8448,56.8662
2023-12-15 18:33:00,72.8448,56.8662
2023-12-15 18:34:00,72.8448,56.8662
2023-12-15 18:35:00,72.8448,56.8662
2023-12-15 18:36:00,72.8448,56.8662
2023-12-15 18:37:00,72.8448,56.8662
2023-12-15 18:38:00,72.8448,56.8662
2023-12-15 18:39:00,72.8448,56.8662
2023-12-15 18:40:00,72.8448,56.8662
2023-12-15 18:41:00,72.8448,56.8662
2023-12-15 18:42:00,72.8448,56.8662
2023-12-15 18:43:00,72.8448,56.8662
2023-12-15 18:44:00,72.8448,56.8662
2023-12-15 18:45:00,72.8448,56.8662
2023-12-15 18:46:00,72.8448,56.8662
2023-12-15 18:47:00,72.8448,56.8662
2023-12-15 18:48:00,72.8448,56.8662
2023-12-15 18:49:00,72.8448,56.8662
2023-12-15 18:50:00,72.8448,56.8662
2023-12-15 18:51:00,72.8448,56.8662
2023-12-15 18:52:00,72.8448,56.8662
2023-12-15 18:53:00,72.8448,56.8662
2023-12-15 18:54:00,72.8448,56.8662
2023-12-15 18:55:00,72.8448,56.8662
2023-12-15 18:56:00,72.8448,56.8662
2023-12-15 18:57:00,72.8448,56.8662
2023-12-15 18:58:00,72.8448,56.8662
2023-12-15 18:59:00,72.8448,56.8662
2023-12-15 19:00:00,72.8448,56.8662
2023-12-15 19:01:00,72.8448,56.8662
2023-12-15 19:02:00,72.8448,56.8662
2023-12-15 19:03:00,72.8448,56.8662
2023-12-15 19:04:00,72.8448,56.8662
2023-12-15 19:05:00,72.8448,56.8662
2023-12-15 19:06:00,72.8448,56.8662
2023-12-15 19:07:00,72.8448,56.8662
2023-12-15 19:08:00,72.8448,56.8662
2023-12-15 19:09:00,72.8448,56.8662
2023-12-15 19:10:00,72.8448,56.8662
2023-12-15 19:11:00,72.8448,56.8662
2023-12-15 19:12:00,72.8448,56.8662
2023-12-15 19:13:00,72.8448,56.8662
2023-12-15 19:14:00,72.8448,56.8662
2023-12-15 19:15:00,72.8448,56.8662
2023-12-15 19:16:00,72.8448,56.8662
2023-12-15 19:17:00,72.8448,56.8662
2023-12-15 19:18:00,72.8448,56.8662
2023-12-15 19:19:00,72.8448,56.8662
2023-12-15 19:20:00,72.8448,56.8662
2023-12-15 19:21:00,72.8448,56.8662
2023-12-15 19:22:00,72.8448,56.8662
2023-12-15 19:23:00,72.8448,56.8662
2023-12-15 19:24:00,72.8448,56.8662
2023-12-15 19:25:00,72.8448,56.8662
2023-12-15 19:26:00,72.8448,56.8662
2023-12-15 19:27:00,72.8448,56.8662
2023-12-15 19:28:00,72.8448,56.8662
2023-12-15 19:29:00,72.8448,56.8662
2023-12-15 19:30:00,72.8448,56.8662
2023-12-15 19:31:00,72.8448,56.8662
2023-12-15 19:32:00,72.8448,56.8662
2023-12-15 19:33:00,72.8448,56.8662
2023-12-15 19:34:00,72.8448,56.8662
2023-12-15 19:35:00,72.8448,56.8662
2023-12-15 19:36:00,72.8448,56.8662
2023-12-15 19:37:00,72.8448,56.8662
2023-12-15 19:38:00,72.8448,56.8662
2023-12-15 19:39:00,72.8448,56.8662
2023-12-15 19:40:00,72.8448,56.8662
2023-12-15 19:41:00,72.8448,56.8662
2023-12-15 19:42:00,72.8448,56.8662
2023-12-15 19:43:00,72.8448,56.8662
2023-12-15 19:44:00,72.8448,56.8662
2023-12-15 19:45:00,72.8448,56.8662
2023-12-15 19:46:00,72.8448,56.8662
2023-12-15 19:47:00,72.8448,56.8662
2023-12-15 19:48:00,72.8448,56.8662
2023-12-15 19:49:00,72.8448,56.8662
2023-12-15 19:50:00,72.8448,56.8662
2023-12-15 19:51:00,72.8448,56.8662
2023-12-15 19:52:00,72.8448,56.8662
2023-12-15 19:53:00,72.8448,56.8662
2023-12-15 19:54:00,72.8448,56.8662
2023-12-15 19:55:00,72.8448,56.8662
2023-12-15 19:56:00,72.8448,56.8662
2023-12-15 19:57:00,72.8448,56.8662
2023-12-15 19:58:00,72.8448,56.8662
2023-12-15 19:59:00,72.8448,56.8662
2023-12-15 20:00:00,72.8448,56.8662
2023-12-15 20:01:00,72.8448,56.8662
2023-12-15 20:02:00,72.8448,56.8662
2023-12-15 20:03:00,72.8448,56.8662
2023-12-15 20:04:00,72.8448,56.8662
